14	56	0.000871	23	1330	2872
8	20	0.00032	8	295	1235
13	54	0.001152	30	1731	3603
19	57	0.001009	19	1175	2939
12	18	0.000336	5	227	1056
15	161	0.003111	87	5669	8767
7	26	0.000329	10	343	1321
9	33	0.000948	11	586	1633
5	13	0.000362	5	143	1061
18	203	0.004117	70	4554	7612
9	19	0.000312	4	136	1032
21	201	0.005427	81	6007	8559
5	19	0.000422	9	477	1720
6	29	0.000441	14	410	1897
27	108	0.000993	31	1532	3296
12	30	0.000362	10	288	1209
25	235	0.002054	58	2258	4587
3	13	0.000665	8	333	1312
17	142	0.002463	72	4199	6457
23	198	0.005297	71	5821	8545
13	24	0.000711	6	318	1228
17	32	0.00114	14	784	2358
14	53	0.000992	24	1666	2806
18	128	0.002463	50	4346	6043
31	195	0.004191	43	3248	5703
25	78	0.000821	23	1190	2562
14	56	0.000848	16	590	1870
36	270	0.003874	96	6214	8901
25	72	0.000669	15	582	2299
24	265	0.002847	70	4834	6325
8	24	0.000349	8	201	1234
22	247	0.004674	113	8921	10430
0	1	3.1e-05	0	0	0
0	1	1.4e-05	0	0	0
0	1	2.2e-05	0	0	0
0	1	1.4e-05	0	0	0
7	18	0.000856	8	534	1408
20	82	0.001186	24	891	2995
10	28	0.000399	11	374	1522
26	423	0.00536	158	9317	15302
5	7	0.000541	2	123	938
8	33	0.000644	16	823	1688
7	21	0.000447	10	399	1705
7	27	0.000927	19	1689	2324
8	15	0.000273	3	88	940
13	26	0.000661	12	940	1953
13	18	0.000284	5	189	1132
35	106	0.001029	32	1712	3047
18	35	0.000932	13	597	1854
8	15	0.000327	3	88	940
14	66	0.001282	24	1997	3409
13	21	0.000405	6	307	1464
6	16	0.000551	11	682	1467
11	70	0.000763	25	986	2459
9	11	0.000379	1	15	753
23	144	0.002284	62	4395	5612
19	238	0.002344	78	4318	7616
16	49	0.000901	20	1425	2731
15	31	0.000611	15	687	1843
26	175	0.003734	90	6247	9643
16	70	0.000705	22	824	2773
19	112	0.001195	30	1217	3519
13	65	0.001112	33	1838	3322
4	10	0.000279	4	104	956
27	139	0.003022	51	3117	4976
12	44	0.000727	23	1208	2413
9	18	0.00041	4	255	1145
4	11	0.000253	5	148	1123
11	38	0.0005	15	635	1876
18	67	0.000747	25	989	2978
13	40	0.001384	17	1308	2318
2	4	0.000249	2	129	973
6	14	0.000404	6	387	1502
9	13	0.000266	2	169	970
11	28	0.000356	13	434	1369
3	7	0.000337	3	105	1013
10	28	0.000447	11	374	1522
7	21	0.000601	12	749	1881
9	27	0.000622	6	234	1252
18	162	0.003076	56	4992	6880
4	11	0.000325	6	312	1379
20	174	0.002266	58	2486	4965
9	30	0.001203	13	938	1894
20	35	0.000253	4	71	971
16	35	0.000348	7	275	1252
38	69	0.000497	11	441	1775
10	33	0.000451	12	631	1667
1	2	0.000327	1	29	748
33	257	0.003014	83	5275	8791
32	326	0.004132	113	7452	10464
20	122	0.001572	47	2822	4749
18	42	0.000363	6	231	1216
13	28	0.000272	4	105	1065
17	20	0.000231	1	65	870
21	49	0.000977	19	1646	2782
8	23	0.000473	8	438	1560
8	25	0.000802	11	337	1407
19	136	0.001914	57	3590	5175
22	234	0.003352	75	5957	7860
8	32	0.000767	18	1095	2616
16	60	0.001393	30	2526	3054
11	28	0.000546	6	166	1155
21	136	0.002211	42	1823	3279
24	158	0.001694	44	2923	5406
15	33	0.000542	11	772	1730
0	1	1.3e-05	0	0	0
0	1	1.5e-05	0	0	0
0	1	1.3e-05	0	0	0
0	1	1.3e-05	0	0	0
0	1	1.4e-05	0	0	0
0	1	1.4e-05	0	0	0
0	1	1.3e-05	0	0	0
0	1	2.3e-05	0	0	0
19	48	0.000698	10	267	1468
17	74	0.000665	21	682	2301
16	36	0.000565	12	723	1873
8	14	0.000341	4	139	999
23	180	0.002114	62	3209	5871
9	28	0.000434	12	495	1585
10	67	0.000856	16	1075	2655
20	98	0.001051	36	1732	3477
23	54	0.001124	24	1865	3353
17	51	0.001093	13	651	1930
1	3	0.000212	1	33	788
8	9	0.000543	1	15	866
8	19	0.000514	6	156	1116
14	40	0.000485	14	621	1429
12	35	0.000625	5	87	1113
10	33	0.00106	18	1593	2476
17	18	0.00018	0	0	729
7	18	0.000315	7	220	1203
10	25	0.000296	4	92	970
9	18	0.000256	4	93	892
15	167	0.002323	61	4369	6278
12	30	0.000909	10	510	1495
20	107	0.001457	53	2582	5030
8	29	0.000822	9	497	1447
9	10	0.00022	1	29	800
5	13	0.00037	6	290	1221
21	199	0.003842	96	4658	7584
7	17	0.0005	5	535	1199
3	7	0.000243	3	122	1013
10	59	0.001611	26	2507	3801
12	66	0.000905	15	677	1771
8	33	0.000611	16	823	1688
8	22	0.000445	10	355	1526
9	43	0.001683	30	1816	3298
17	108	0.002134	49	3948	5412
26	34	0.000302	3	95	988
30	86	0.001024	21	1039	2212
8	29	0.000678	14	1025	1989
10	39	0.000454	9	289	1650
10	16	0.000678	6	234	1194
16	83	0.001324	31	1873	3681
7	12	0.000343	5	145	1030
9	21	0.000498	8	403	1311
20	150	0.002322	76	4534	6992
10	29	0.000377	13	404	1524
4	9	0.000292	5	128	952
26	302	0.00708	99	8613	11002
3	10	0.000283	6	122	955
6	11	0.000343	4	231	1103
12	26	0.000393	6	253	1257
9	91	0.002105	53	4020	5286
23	108	0.002004	25	1711	2685
12	38	0.000414	13	349	1489
17	66	0.002293	34	2264	3741
6	14	0.000649	6	227	1070
18	166	0.00346	52	3762	5942
9	23	0.000501	9	553	1718
8	32	0.000586	17	557	2052
5	6	0.000447	1	67	837
8	9	0.000359	0	0	729
5	8	0.000448	3	63	903
15	72	0.000556	26	779	2281
4	8	0.000384	1	15	764
9	12	0.00028	1	20	873
17	43	0.000521	13	460	1511
13	35	0.000536	12	534	1767
11	32	0.000566	11	573	1756
6	14	0.000759	6	342	1159
15	62	0.001582	19	1065	2188
10	44	0.00089	18	1309	2055
19	70	0.001816	23	1291	3283
6	15	0.000231	4	90	968
9	27	0.000331	6	234	1252
11	31	0.000431	7	280	1223
4	5	0.000208	1	48	777
32	240	0.003181	67	5249	7352
13	24	0.000358	2	71	928
3	12	0.000563	6	286	1280
11	38	0.000408	12	480	1586
11	61	0.0011	27	1903	2939
16	31	0.000368	8	301	1356
3	6	0.000312	2	206	1047
13	35	0.000574	12	534	1767
16	54	0.001306	21	1677	3303
24	117	0.001953	43	2772	4146
17	65	0.000967	22	1502	2349
9	18	0.000725	6	294	1314
22	234	0.003907	75	5957	7860
13	50	0.000919	13	510	1508
15	103	0.002257	46	2120	4550
10	38	0.00057	23	867	2139
15	36	0.000432	14	483	1719
20	72	0.000614	20	786	2628
11	69	0.00231	38	2771	3983
10	54	0.00172	24	1399	2894
4	13	0.000285	7	232	1062
10	24	0.000793	14	460	1849
7	21	0.000578	12	749	1881
13	58	0.001113	34	1799	3486
15	123	0.002959	57	5071	5991
11	50	0.001161	23	1713	3162
17	71	0.000964	31	1579	3616
21	50	0.000786	9	350	1584
15	76	0.000835	23	1087	2914
8	34	0.000461	15	640	1557
15	76	0.000829	23	1087	2914
21	50	0.000473	9	350	1584
11	50	0.001083	23	1713	3162
11	50	0.002079	23	1713	3162
15	76	0.00153	23	1087	2914
11	50	0.001618	23	1713	3162
11	50	0.001798	23	1713	3162
21	50	0.000436	9	350	1584
11	50	0.001053	23	1713	3162
15	76	0.001518	23	1087	2914
8	37	0.001943	21	1602	2914
21	50	0.000411	9	350	1584
21	50	0.000462	9	350	1584
11	50	0.001589	23	1713	3162
11	50	0.00115	23	1713	3162
15	66	0.001506	28	1177	2815
11	50	0.001059	23	1713	3162
27	100	0.001608	34	2715	4026
11	50	0.001275	23	1713	3162
11	50	0.001232	23	1713	3162
23	182	0.001941	53	3458	4838
11	50	0.001846	23	1713	3162
21	50	0.000459	9	350	1584
11	50	0.001213	23	1713	3162
8	34	0.000576	15	640	1557
21	50	0.000418	9	350	1584
11	63	0.001641	32	2808	3681
21	50	0.000518	9	350	1584
21	50	0.00049	9	350	1584
11	50	0.001085	23	1713	3162
8	34	0.000522	15	640	1557
11	86	0.001358	41	2086	3654
15	76	0.000868	23	1087	2914
11	50	0.001065	23	1713	3162
11	63	0.001488	32	2808	3681
11	50	0.001029	23	1713	3162
11	50	0.001075	23	1713	3162
11	63	0.00213	32	2808	3681
21	50	0.000412	9	350	1584
11	50	0.001864	23	1713	3162
21	50	0.000635	9	350	1584
34	209	0.000999	15	800	2381
22	160	0.001999	51	3340	6181
7	25	0.001446	16	1250	2191
7	25	0.000856	16	1250	2191
8	34	0.000587	15	640	1557
11	50	0.001051	23	1713	3162
23	182	0.001914	53	3458	4838
17	71	0.000888	31	1579	3616
11	50	0.00103	23	1713	3162
23	269	0.003289	113	5948	10048
23	269	0.003501	113	5948	10048
21	50	0.000406	9	350	1584
21	50	0.000713	9	350	1584
21	50	0.000501	9	350	1584
11	21	0.000513	5	152	1028
21	50	0.000411	9	350	1584
11	50	0.001078	23	1713	3162
11	50	0.001102	23	1713	3162
26	63	0.000811	11	861	2565
23	182	0.001882	53	3458	4838
27	151	0.00271	49	3606	6362
21	50	0.000508	9	350	1584
22	160	0.002542	51	3340	6181
7	28	0.000405	12	437	1525
11	50	0.00111	23	1713	3162
8	34	0.00049	15	640	1557
26	63	0.000807	11	861	2565
11	50	0.001162	23	1713	3162
21	50	0.000415	9	350	1584
21	50	0.000534	9	350	1584
21	50	0.00048	9	350	1584
14	133	0.002128	42	1779	3669
21	50	0.000696	9	350	1584
11	50	0.001061	23	1713	3162
11	50	0.001037	23	1713	3162
8	34	0.000471	15	640	1557
22	160	0.002023	51	3340	6181
27	100	0.001551	34	2715	4026
24	221	0.003054	63	4283	7429
23	269	0.003625	113	5948	10048
11	50	0.001747	23	1713	3162
21	50	0.000469	9	350	1584
11	21	0.000321	5	152	1028
21	50	0.00056	9	350	1584
21	50	0.000459	9	350	1584
21	50	0.000697	9	350	1584
21	50	0.000522	9	350	1584
11	50	0.001571	23	1713	3162
21	50	0.000551	9	350	1584
21	50	0.000452	9	350	1584
21	50	0.000466	9	350	1584
21	50	0.000721	9	350	1584
8	34	0.000492	15	640	1557
11	50	0.001541	23	1713	3162
20	106	0.001789	41	3029	4679
18	84	0.001344	37	2316	4079
16	72	0.000729	31	1062	3040
12	38	0.000673	8	372	1554
7	20	0.000344	5	239	1163
7	26	0.001071	19	1692	3157
22	88	0.001184	33	2087	3585
7	15	0.000328	7	193	1164
29	39	0.000375	5	337	1327
6	17	0.000368	8	232	1386
10	22	0.000257	2	36	904
17	107	0.002151	50	3763	7161
5	17	0.0004	10	516	1542
4	7	0.000207	1	32	787
12	16	0.000278	3	166	964
16	143	0.001712	52	3204	4815
6	12	0.000291	5	143	939
15	56	0.001242	24	1784	2755
6	17	0.000367	8	336	1300
16	28	0.000271	3	74	1014
23	154	0.001753	36	1330	3465
15	81	0.001162	39	1988	3498
12	54	0.000801	22	1212	1877
17	118	0.002569	42	2684	5184
7	13	0.000287	3	152	1098
33	84	0.00115	23	1704	3234
15	58	0.001016	27	1478	3414
20	158	0.001402	46	2475	4582
9	21	0.00052	4	132	1055
4	12	0.000317	5	230	1089
10	16	0.000224	1	20	780
9	36	0.000738	18	1175	2222
14	15	0.000182	0	0	729
15	44	0.000453	10	430	1547
7	10	0.000205	1	20	764
6	13	0.000397	7	397	1336
4	18	0.000443	11	520	1653
18	99	0.002144	41	2076	3913
11	70	0.001254	39	2197	4244
8	9	0.000197	1	61	781
5	9	0.000304	5	126	1019
6	20	0.000421	8	332	1466
18	146	0.003538	58	2541	5550
22	156	0.00222	57	3731	5766
5	7	0.000323	2	162	963
12	39	0.000586	11	743	1912
26	128	0.002135	42	2185	4011
8	18	0.000575	10	369	1451
21	57	0.000785	21	1134	2465
19	287	0.00242	91	4073	7730
10	26	0.000528	12	423	1568
9	49	0.001326	21	972	2785
17	107	0.002202	50	3763	7161
21	245	0.004643	130	8439	12206
20	147	0.001682	46	2945	4891
13	118	0.004238	64	5220	6556
8	57	0.001196	25	1111	2568
14	56	0.000574	16	735	2048
23	27	0.000326	2	73	888
6	25	0.000995	19	1320	2349
17	45	0.000608	11	310	1539
11	30	0.000738	8	336	1445
6	15	0.000248	4	85	1012
8	13	0.000235	4	74	994
3	8	0.00026	5	290	1012
3	8	0.000299	5	187	1035
13	47	0.001547	15	1121	2273
4	9	0.000248	2	55	821
17	53	0.000635	13	843	1945
4	7	0.000425	4	111	922
8	16	0.000455	7	387	1322
9	42	0.000786	19	794	2171
