1	2	0.051824	0	0	729
2	7	0.089082	5	486	1198
2	4	0.064083	1	82	823
2	7	0.095416	5	486	1198
2	5	0.07843	3	270	1014
3	5	0.057712	1	33	760
2	5	0.071862	3	176	1016
1	2	0.047077	0	0	729
					
2	7	0.086091	5	486	1198
1	2	0.056807	0	0	729
3	9	0.08639	6	362	1132
1	2	0.047406	0	0	729
2	7	0.091915	5	486	1198
2	4	0.062515	2	105	847
1	2	0.047201	0	0	729
1	2	0.051024	0	0	729
2	7	0.0913	5	486	1198
2	4	0.080718	3	222	968
2	7	0.091353	5	486	1198
0	1	0.054207	0	0	729
0	1	0.053173	0	0	729
48	50	0.012957	1	20	746
1	2	0.046412	0	0	729
1	2	0.053653	0	0	729
4	6	0.056019	2	78	844
2	4	0.063192	2	105	847
1	2	0.057306	0	0	729
0	1	0.053486	0	0	729
0	1	0.050283	0	0	729
0	1	0.047279	0	0	729
0	1	0.053756	0	0	729
0	1	0.053442	0	0	729
0	1	0.057253	0	0	729
0	1	0.0633	0	0	729
0	1	0.052797	0	0	729
0	1	0.052252	0	0	729
0	1	0.054056	0	0	729
0	1	0.048863	0	0	729
0	1	0.049005	0	0	729
0	1	0.053348	0	0	729
0	1	0.049611	0	0	729
0	1	0.055655	0	0	729
0	1	0.046124	0	0	729
0	1	0.052831	0	0	729
0	1	0.048361	0	0	729
0	1	0.047022	0	0	729
0	1	0.049224	0	0	729
0	1	0.0479	0	0	729
0	1	0.053188	0	0	729
0	1	0.045027	0	0	729
0	1	0.057207	0	0	729
0	1	0.053385	0	0	729
0	1	0.053628	0	0	729
0	1	0.054428	0	0	729
0	1	0.051677	0	0	729
0	1	0.047998	0	0	729
0	1	0.051399	0	0	729
0	1	0.053316	0	0	729
0	1	0.053968	0	0	729
0	1	0.052442	0	0	729
0	1	0.04726	0	0	729
0	1	0.046116	0	0	729
0	1	0.054469	0	0	729
0	1	0.053701	0	0	729
0	1	0.05314	0	0	729
0	1	0.056288	0	0	729
0	1	0.049206	0	0	729
0	1	0.046559	0	0	729
0	1	0.045596	0	0	729
0	1	0.046907	0	0	729
0	1	0.051563	0	0	729
0	1	0.051401	0	0	729
0	1	0.052887	0	0	729
0	1	0.053663	0	0	729
0	1	0.059377	0	0	729
0	1	0.051081	0	0	729
0	1	0.049704	0	0	729
0	1	0.051015	0	0	729
0	1	0.052603	0	0	729
0	1	0.052861	0	0	729
0	1	0.049667	0	0	729
0	1	0.05377	0	0	729
0	1	0.042935	0	0	729
0	1	0.050824	0	0	729
0	1	0.05126	0	0	729
0	1	0.05784	0	0	729
0	1	0.045448	0	0	729
0	1	0.043067	0	0	729
0	1	0.05495	0	0	729
0	1	0.050983	0	0	729
0	1	0.05552	0	0	729
0	1	0.050297	0	0	729
0	1	0.052884	0	0	729
0	1	0.050957	0	0	729
0	1	0.049947	0	0	729
0	1	0.054582	0	0	729
0	1	0.052279	0	0	729
0	1	0.047469	0	0	729
0	1	0.054603	0	0	729
0	1	0.049246	0	0	729
0	1	0.049842	0	0	729
0	1	0.051284	0	0	729
0	1	0.058567	0	0	729
0	1	0.044466	0	0	729
0	1	0.061781	0	0	729
0	1	0.060772	0	0	729
0	1	0.055159	0	0	729
0	1	0.054234	0	0	729
0	1	0.053819	0	0	729
0	1	0.064129	0	0	729
0	1	0.054916	0	0	729
0	1	0.051317	0	0	729
0	1	0.061081	0	0	729
0	1	0.052747	0	0	729
0	1	0.047962	0	0	729
0	1	0.052516	0	0	729
0	1	0.056487	0	0	729
0	1	0.053463	0	0	729
0	1	0.060945	0	0	729
0	1	0.048882	0	0	729
0	1	0.052426	0	0	729
0	1	0.049428	0	0	729
0	1	0.052534	0	0	729
0	1	0.043008	0	0	729
0	1	0.054455	0	0	729
0	1	0.052633	0	0	729
3	11	0.078109	4	118	979
2	4	0.052623	1	20	771
1	2	0.050292	0	0	729
1	4	0.064927	2	156	927
1	2	0.050438	1	22	763
1	3	0.054272	1	26	773
2	3	0.052939	0	0	729
1	2	0.052523	0	0	729
1	2	0.052841	0	0	729
1	2	0.052357	1	38	778
1	4	0.061561	2	48	816
3	4	0.05932	2	55	851
2	3	0.045493	1	8	784
1	2	0.046106	0	0	729
1	4	0.067029	2	66	821
1	3	0.05677	1	53	814
2	4	0.060226	1	79	823
2	7	0.065068	4	101	860
2	4	0.056827	2	106	813
1	3	0.051782	1	21	750
1	2	0.05989	1	38	804
0	1	1.5e-05	0	0	0
0	1	1.9e-05	0	0	0
0	1	2.2e-05	0	0	0
0	1	1.3e-05	0	0	0
1	2	0.053822	0	0	729
1	2	0.052375	1	21	746
2	5	0.064238	4	131	878
1	2	0.054987	1	32	772
2	3	0.046937	0	0	729
2	4	0.062239	2	106	840
2	8	0.082901	6	259	1142
2	6	0.074043	4	190	1021
3	4	0.059704	3	150	932
1	2	0.047963	1	47	775
1	2	0.053058	1	27	755
1	2	0.049456	1	114	845
2	3	0.045014	0	0	729
3	4	0.069461	3	150	932
2	3	0.049304	1	13	743
1	2	0.049099	0	0	729
1	2	0.054148	1	22	773
1	3	0.064343	2	65	815
1	2	0.057672	1	68	801
3	5	0.059652	3	180	904
1	2	0.052674	1	67	825
1	3	0.056107	1	7	859
1	2	0.046866	0	0	729
1	4	0.061545	2	149	1025
2	3	0.056226	2	134	960
4	8	0.064713	4	93	943
1	2	0.054674	1	14	755
1	3	0.050396	1	34	751
2	3	0.049919	0	0	729
2	3	0.052186	2	90	791
1	2	0.04992	0	0	729
1	2	0.049304	1	22	761
1	2	0.057848	1	13	784
1	3	0.049566	1	8	750
1	2	0.046873	0	0	729
2	3	0.062084	2	159	891
2	5	0.065628	3	151	949
1	3	0.072532	2	146	939
1	2	0.054101	1	73	802
1	3	0.060507	2	50	783
2	5	0.055528	4	131	878
1	4	0.065051	3	71	835
1	3	0.057333	2	70	812
2	7	0.074132	6	405	1208
2	3	0.066213	1	81	870
2	3	0.054181	0	0	729
3	5	0.066822	3	183	889
1	2	0.053149	0	0	729
1	3	0.051665	1	34	775
1	2	0.053598	1	8	766
1	2	0.056769	1	48	778
1	2	0.058171	0	0	729
1	2	0.048824	0	0	729
3	8	0.061201	5	156	1021
1	4	0.053795	2	22	783
1	2	0.055706	1	28	762
2	4	0.066626	2	237	1015
1	2	0.053313	1	28	763
2	3	0.048979	0	0	729
1	2	0.048424	0	0	729
2	5	0.058057	2	63	810
4	6	0.053048	1	15	763
3	8	0.081108	5	200	989
1	2	0.059932	1	49	803
1	2	0.057706	1	27	761
1	2	0.042128	0	0	729
2	9	0.082212	7	406	1185
2	5	0.060031	2	109	903
1	3	0.064951	1	46	786
0	1	1.2e-05	0	0	0
0	1	1.3e-05	0	0	0
0	1	1.5e-05	0	0	0
0	1	1.3e-05	0	0	0
0	1	1.4e-05	0	0	0
0	1	1.4e-05	0	0	0
0	1	1.4e-05	0	0	0
0	1	1.4e-05	0	0	0
1	2	0.057873	0	0	729
1	2	0.065042	0	0	729
1	2	0.047473	0	0	729
1	2	0.052354	1	27	756
1	2	0.052175	1	14	749
2	3	0.059631	1	14	784
2	5	0.063913	3	74	843
1	2	0.054009	0	0	729
1	3	0.045047	1	26	758
1	2	0.058163	0	0	729
1	4	0.048455	2	33	801
2	6	0.086619	4	143	1068
1	2	0.058887	1	40	777
2	3	0.060711	1	27	762
1	3	0.058294	1	22	765
1	2	0.05308	0	0	729
1	3	0.062094	1	76	784
1	2	0.054014	1	34	750
1	2	0.053591	1	14	798
2	5	0.068078	4	191	889
3	7	0.06076	3	82	875
2	7	0.066655	5	313	947
4	7	0.06921	3	228	1006
1	3	0.057527	1	40	798
2	4	0.062245	3	97	867
1	2	0.04896	0	0	729
1	2	0.05587	0	0	729
1	2	0.046726	0	0	729
3	9	0.099914	5	291	1103
1	2	0.090307	1	28	768
1	2	0.054714	0	0	729
2	4	0.058254	2	106	840
1	2	0.067105	1	14	810
1	2	0.053192	0	0	729
4	6	0.063127	1	13	810
1	2	0.061682	1	33	760
1	2	0.101222	1	28	779
2	3	0.072268	2	127	878
1	3	0.062342	2	90	821
1	3	0.054815	1	25	785
1	4	0.067097	2	93	911
1	4	0.051655	2	41	792
3	5	0.059399	2	53	806
1	2	0.070921	1	43	826
1	3	0.060611	2	127	874
1	2	0.056057	0	0	729
1	2	0.058221	0	0	729
1	2	0.056551	1	34	756
1	3	0.063507	1	15	751
1	2	0.060548	1	31	791
1	2	0.060446	1	32	779
1	2	0.055319	1	46	768
1	2	0.061911	1	15	753
2	8	0.07861	6	309	1089
3	4	0.064855	1	14	750
1	3	0.059458	2	56	811
1	2	0.053174	0	0	729
1	2	0.046226	0	0	729
1	2	0.055347	0	0	729
1	5	0.069011	4	120	942
1	3	0.063599	2	66	828
1	2	0.059336	1	54	770
1	2	0.058475	1	61	771
1	2	0.050314	1	22	754
1	3	0.062626	1	33	797
1	5	0.065027	3	149	913
2	5	0.066735	3	167	1026
2	3	0.085394	1	14	813
3	7	0.070528	4	155	866
1	3	0.067837	2	97	844
2	3	0.062638	1	48	763
2	3	0.05779	0	0	729
1	3	0.078785	2	70	812
2	6	0.059251	2	66	814
1	2	0.055932	1	39	772
2	9	0.085933	7	424	1274
2	4	0.062449	3	99	841
1	2	0.052143	0	0	729
1	2	0.057013	1	14	813
1	2	0.045696	0	0	729
1	2	0.049726	0	0	729
1	3	0.059431	2	67	817
1	5	0.064362	3	149	913
2	6	0.071342	3	79	864
1	2	0.051597	0	0	729
2	4	0.062897	2	244	839
1	2	0.056028	1	34	778
3	8	0.084025	5	200	989
2	9	0.068714	4	115	913
1	2	0.054328	1	41	780
1	2	0.048628	0	0	729
2	3	0.055577	1	7	787
1	2	0.059775	1	40	763
3	4	0.058835	2	46	800
1	3	0.063043	2	114	839
2	3	0.051811	1	27	794
1	2	0.050131	1	34	753
1	4	0.06618	3	71	835
2	4	0.058554	1	75	822
3	7	0.097731	5	290	1265
1	2	0.050211	0	0	729
3	9	0.077317	6	362	1132
2	7	0.097382	5	486	1198
2	4	0.063375	2	105	847
1	2	0.046606	0	0	729
2	4	0.05793	2	105	847
2	7	0.084706	5	486	1198
1	2	0.049194	0	0	729
1	2	0.052085	0	0	729
2	4	0.054446	2	105	847
1	2	0.059597	0	0	729
1	2	0.049084	0	0	729
2	7	0.098159	5	486	1198
1	2	0.050365	0	0	729
2	4	0.063154	2	105	847
2	7	0.063165	3	98	898
2	7	0.084778	5	486	1198
2	7	0.093566	5	486	1198
1	2	0.045252	0	0	729
1	2	0.047109	0	0	729
1	2	0.044687	0	0	729
1	2	0.052547	0	0	729
2	6	0.070234	4	237	968
1	2	0.066908	0	0	729
1	2	0.071512	0	0	729
5	8	0.081725	5	408	1137
1	2	0.055524	0	0	729
2	7	0.086565	5	486	1198
1	2	0.047499	0	0	729
1	2	0.050241	0	0	729
2	7	0.079313	5	486	1198
3	5	0.070378	3	271	993
2	7	0.092001	5	486	1198
2	7	0.093177	5	486	1198
1	2	0.047721	0	0	729
1	2	0.053899	0	0	729
2	5	0.088881	3	270	1014
2	4	0.070523	2	105	847
1	2	0.055384	0	0	729
3	5	0.070752	3	271	993
1	2	0.049292	0	0	729
1	2	0.048766	0	0	729
3	5	0.068528	3	271	993
2	7	0.090836	5	486	1198
1	2	0.045452	0	0	729
2	7	0.089419	5	486	1198
3	4	0.056461	1	14	761
1	4	0.075915	2	158	978
2	4	0.066874	1	82	823
2	4	0.060683	1	82	823
1	2	0.050254	0	0	729
1	2	0.055521	0	0	729
5	8	0.078858	5	408	1137
3	9	0.084225	6	362	1132
1	2	0.049706	0	0	729
2	4	0.071803	3	222	968
2	4	0.067072	3	222	968
2	7	0.095978	5	486	1198
2	7	0.091165	5	486	1198
2	7	0.096329	5	486	1198
2	5	0.067791	3	176	1016
2	7	0.08835	5	486	1198
1	2	0.054055	0	0	729
1	2	0.052641	0	0	729
2	6	0.071514	3	183	951
5	8	0.082739	5	408	1137
2	6	0.070444	2	88	895
2	7	0.096391	5	486	1198
1	4	0.079393	2	158	978
2	4	0.076806	2	199	976
1	2	0.049947	0	0	729
1	2	0.052566	0	0	729
2	6	0.074807	3	183	951
1	2	0.055376	0	0	729
2	7	0.088855	5	486	1198
2	7	0.095174	5	486	1198
2	7	0.092298	5	486	1198
2	6	0.075979	3	182	934
2	7	0.092325	5	486	1198
1	2	0.050408	0	0	729
1	2	0.053828	0	0	729
1	2	0.051786	0	0	729
1	4	0.075536	2	158	978
2	6	0.076926	4	237	968
3	6	0.073287	4	260	989
2	4	0.072704	3	222	968
1	2	0.047759	0	0	729
2	7	0.096737	5	486	1198
2	5	0.078823	3	176	1016
2	7	0.091127	5	486	1198
2	7	0.08908	5	486	1198
2	7	0.090312	5	486	1198
2	7	0.101461	5	486	1198
1	2	0.048437	0	0	729
2	7	0.090701	5	486	1198
2	7	0.092855	5	486	1198
2	7	0.097951	5	486	1198
2	7	0.095001	5	486	1198
1	2	0.052877	0	0	729
1	2	0.054939	0	0	729
